#time, delivered spill, recorded spill, delivered POT, recorded POT, efficiency[%]
2025/12/12/9:30,573819,569078,1.100383781013981e+20,1.074180672848024e+20,97.61873006326834
2025/12/12/9:40,574261,569520,1.101267584259004e+20,1.075064476093047e+20,97.62064111025404
2025/12/12/9:50,574702,569961,1.102149692217891e+20,1.075946584051934e+20,97.62254543543648
2025/12/12/10:00,575143,570402,1.103031709217295e+20,1.076828601051338e+20,97.62444651889921
2025/12/12/10:10,575584,570843,1.103914013176685e+20,1.077710905010728e+20,97.62634518149167
2025/12/12/10:20,576025,571284,1.104796657034964e+20,1.078593548869007e+20,97.62824154118273
2025/12/12/10:30,576466,571725,1.10567849330822e+20,1.079475385142263e+20,97.63013314227025
2025/12/12/10:40,576908,572167,1.106562647898964e+20,1.080359539733007e+20,97.63202668952282
2025/12/12/10:50,577349,572608,1.107444826805014e+20,1.081241718639057e+20,97.63391299216654
2025/12/12/11:00,577790,573049,1.108327520676734e+20,1.082124412510777e+20,97.63579739047194
2025/12/12/11:10,578231,573490,1.109209623434823e+20,1.083006515268866e+20,97.63767753070736
2025/12/12/11:20,578672,573931,1.110091944208501e+20,1.083888836042544e+20,97.63955514652078
2025/12/12/11:30,578931,574190,1.110610022920024e+20,1.084406914754067e+20,97.64065624970108
2025/12/12/11:40,578932,574191,1.110612006535034e+20,1.084408898369077e+20,97.64066046362065
2025/12/12/11:50,579361,574620,1.111469292366396e+20,1.085266184200439e+20,97.64248024251135
2025/12/12/12:00,579802,575061,1.11235060277847e+20,1.086147494612513e+20,97.6443480948807
2025/12/12/12:10,580243,575502,1.11323207637965e+20,1.087028968213693e+20,97.64621333485356
2025/12/12/12:20,580606,575865,1.113957497611072e+20,1.087754389445115e+20,97.64774614631611
2025/12/12/12:30,581048,576307,1.114840295882583e+20,1.088637187716626e+20,97.6496088038141
2025/12/12/12:40,581489,576748,1.115721259043732e+20,1.089518150877774e+20,97.65146465090973
2025/12/12/12:50,581930,577189,1.116602066938606e+20,1.090398958772649e+20,97.6533172432863
2025/12/12/13:00,582371,577630,1.117483703178861e+20,1.091280595012904e+20,97.65516865333981
2025/12/12/13:10,582812,578071,1.118365025904351e+20,1.092161917738394e+20,97.65701648754901
2025/12/12/13:20,583253,578512,1.119245899216142e+20,1.093042791050185e+20,97.65886047165255
2025/12/12/13:30,583686,578945,1.12011109403464e+20,1.093907985868683e+20,97.66066881173603
2025/12/12/13:40,584092,579351,1.120921375068206e+20,1.094718266902249e+20,97.66235984532254
2025/12/12/13:50,584533,579792,1.121801724870901e+20,1.095598616704944e+20,97.66419434156491
2025/12/12/14:00,584974,580233,1.12268217441966e+20,1.096479066253703e+20,97.66602616813597
2025/12/12/14:10,585415,580674,1.123563097850411e+20,1.097359989684454e+20,97.66785610740611
2025/12/12/14:20,585857,581116,1.124445699679744e+20,1.098242591513787e+20,97.66968665775325
2025/12/12/14:30,586298,581557,1.125326390423348e+20,1.099123282257391e+20,97.67151038232565
2025/12/12/14:40,586739,581998,1.126206810170535e+20,1.100003702004578e+20,97.67333069474253
2025/12/12/14:50,587049,582308,1.126826005616143e+20,1.100622897450186e+20,97.67460920893201
2025/12/12/15:00,587490,582749,1.12770598594528e+20,1.101502877779323e+20,97.67642377600818
2025/12/12/15:10,587931,583190,1.128585720916023e+20,1.102382612750066e+20,97.67823500861866
2025/12/12/15:20,588373,583632,1.129468119763933e+20,1.103265011597976e+20,97.6800488913814
2025/12/12/15:30,588814,584073,1.130348453012652e+20,1.104145344846694e+20,97.68185570598877
2025/12/12/15:40,589255,584514,1.131228975128872e+20,1.105025866962915e+20,97.68366009516579
2025/12/12/15:50,589648,584907,1.132013883656807e+20,1.10581077549085e+20,97.68526618407614
2025/12/12/16:00,590029,585288,1.132774196892025e+20,1.106571088726067e+20,97.68681982359325
2025/12/12/16:10,590470,585729,1.133655794103744e+20,1.107452685937787e+20,97.68861868812016
2025/12/12/16:20,590912,586171,1.134538941485376e+20,1.108335833319419e+20,97.69041791270284
2025/12/12/16:30,591353,586612,1.135420504509328e+20,1.109217396343371e+20,97.69221111809314
2025/12/12/16:40,591794,587053,1.136301751370128e+20,1.110098643204171e+20,97.69400089946514
2025/12/12/16:50,592235,587494,1.137183254197822e+20,1.110980146031865e+20,97.69578842554792
2025/12/12/17:00,592676,587935,1.138064406107024e+20,1.111861297941067e+20,97.69757247258177
2025/12/12/17:10,593118,588377,1.138947195590279e+20,1.112744087424322e+20,97.69935706699934
2025/12/12/17:20,593559,588818,1.139827793559322e+20,1.113624685393365e+20,97.70113447715352
2025/12/12/17:30,594000,589259,1.14070859472224e+20,1.114505486556283e+20,97.7029095522562
2025/12/12/17:40,594441,589700,1.141589669178446e+20,1.115386561012489e+20,97.70468243770861
2025/12/12/17:50,594882,590141,1.142470470762788e+20,1.116267362596831e+20,97.70645204086
2025/12/12/18:00,595323,590582,1.143351706547358e+20,1.117148598381401e+20,97.70821978784778
2025/12/12/18:10,595596,590855,1.143896184057952e+20,1.117693075891995e+20,97.70931064102321
2025/12/12/18:20,595865,591124,1.144432244494754e+20,1.118229136328797e+20,97.71038361667927
2025/12/12/18:30,596306,591565,1.145311141874185e+20,1.119108033708228e+20,97.71214063952279
2025/12/12/18:40,596747,592006,1.146190059246324e+20,1.119986951080367e+20,97.71389500767552
2025/12/12/18:50,597188,592447,1.147069215400083e+20,1.120866107234126e+20,97.7156471628595
2025/12/12/19:00,597629,592888,1.147948544829792e+20,1.121745436663835e+20,97.717396978813
2025/12/12/19:10,598070,593329,1.148828440664517e+20,1.12262533249856e+20,97.7191452406244
2025/12/12/19:20,598511,593770,1.149709285148518e+20,1.123506176982561e+20,97.720892707014
2025/12/12/19:30,598952,594211,1.150589831819075e+20,1.124386723653118e+20,97.72263690836463
2025/12/12/19:40,599393,594652,1.151470409227575e+20,1.125267301061618e+20,97.724378502828
2025/12/12/19:50,599834,595093,1.152350864894796e+20,1.126147756728839e+20,97.72611719536052
2025/12/12/20:00,600205,595464,1.153091542650528e+20,1.126888434484571e+20,97.72757780308355
2025/12/12/20:10,600646,595905,1.15397177940836e+20,1.127768671242403e+20,97.72931118130191
2025/12/12/20:20,601087,596346,1.154852304024233e+20,1.128649195858276e+20,97.73104248269246
2025/12/12/20:30,601528,596787,1.155732474441416e+20,1.129529366275459e+20,97.73277045117025
2025/12/12/20:40,601969,597228,1.156612707507042e+20,1.130409599341085e+20,97.73449591242732
2025/12/12/20:50,602410,597669,1.157492936591512e+20,1.131289828425555e+20,97.73621874159183
2025/12/12/21:00,602852,598111,1.158375070722069e+20,1.132171962556112e+20,97.73794267260746
2025/12/12/21:10,603293,598552,1.159255374729181e+20,1.133052266563224e+20,97.73966041157423
2025/12/12/21:20,603734,598993,1.160135432673846e+20,1.133932324507889e+20,97.74137506467112
2025/12/12/21:30,604175,599434,1.161015962527409e+20,1.134812854361452e+20,97.74308803567907
2025/12/12/21:40,604616,599875,1.161896482987858e+20,1.135693374821901e+20,97.74479839214465
2025/12/12/21:50,605057,600316,1.162777097347571e+20,1.136573989181614e+20,97.74650634023241
2025/12/12/22:00,605268,600527,1.163198235299144e+20,1.136995127133187e+20,97.74732222154564
2025/12/12/22:10,605572,600831,1.163805083873556e+20,1.137601975707599e+20,97.74849684633239
2025/12/12/22:20,605741,601000,1.16414256522976e+20,1.137939457063803e+20,97.74914955018542
2025/12/12/22:30,606048,601307,1.164755339611653e+20,1.138552231445696e+20,97.75033371603227
2025/12/12/22:40,606489,601748,1.165636065196637e+20,1.13943295703068e+20,97.75203350785678
2025/12/12/22:50,606931,602190,1.166519189066335e+20,1.140316080900378e+20,97.75373535115787
2025/12/12/23:00,607372,602631,1.167400368316281e+20,1.141197260150324e+20,97.75543088068841
2025/12/12/23:10,607763,603022,1.168181066929853e+20,1.141977958763896e+20,97.75693093239197
2025/12/12/23:20,608204,603463,1.169061988489541e+20,1.142858880323584e+20,97.75862114892537
2025/12/12/23:30,608645,603904,1.169943315221467e+20,1.14374020705551e+20,97.76030959576902
2025/12/12/23:40,609086,604345,1.170824468728522e+20,1.144621360562565e+20,97.76199516957372
2025/12/12/23:50,609528,604787,1.171707505784619e+20,1.145504397618661e+20,97.76368180312966
2025/12/13/0:00,609969,605228,1.172588557506211e+20,1.146385449340254e+20,97.76536211288943
2025/12/13/0:10,610410,605669,1.173469333065551e+20,1.147266224899594e+20,97.76703937396434
2025/12/13/0:20,610851,606110,1.174350185654399e+20,1.148147077488442e+20,97.76871426546798
2025/12/13/0:30,611292,606551,1.175231153564475e+20,1.149028045398518e+20,97.77038686504497
2025/12/13/0:40,611378,606637,1.175402932356165e+20,1.149199824190208e+20,97.7707127109653
2025/12/13/0:50,611733,606992,1.176111977312115e+20,1.149908869146158e+20,97.77205668580626
2025/12/13/1:00,612174,607433,1.176992701539173e+20,1.150789593373216e+20,97.77372381904401
2025/12/13/1:10,612615,607874,1.177873686535717e+20,1.15167057836976e+20,97.7753889516775
2025/12/13/1:20,613056,608315,1.178754490278392e+20,1.152551382112435e+20,97.77705125349992
2025/12/13/1:30,613497,608756,1.179635192822401e+20,1.153432084656444e+20,97.77871088236496
2025/12/13/1:40,613939,609198,1.180518005126437e+20,1.15431489696048e+20,97.78037200176793
2025/12/13/1:50,614380,609639,1.181399215154313e+20,1.155196106988356e+20,97.78202763047084
2025/12/13/2:00,614821,610080,1.182280159143287e+20,1.15607705097733e+20,97.78368029241524
2025/12/13/2:10,615262,610521,1.183161322991821e+20,1.156958214825864e+20,97.78533090485936
2025/12/13/2:20,615608,610867,1.183852558193278e+20,1.157649450027321e+20,97.78662401963749
2025/12/13/2:30,616049,611308,1.184733974258195e+20,1.158530866092238e+20,97.78827072277016
2025/12/13/2:40,616372,611631,1.185379247964363e+20,1.159176139798406e+20,97.78947470094863
2025/12/13/2:50,616710,611969,1.186054774997756e+20,1.159851666831799e+20,97.79073372340609
2025/12/13/3:00,617151,612410,1.186936056797073e+20,1.160732948631116e+20,97.79237406969793
2025/12/13/3:10,617591,612850,1.187815264807085e+20,1.161612156641128e+20,97.79400813053091
2025/12/13/3:20,618032,613291,1.188696606539379e+20,1.162493498373422e+20,97.79564373097341
2025/12/13/3:30,618473,613732,1.189578036276796e+20,1.163374928110839e+20,97.79727707078646
2025/12/13/3:40,618915,614174,1.190460929868572e+20,1.164257821702615e+20,97.79891069849307
2025/12/13/3:50,619356,614615,1.191341783062402e+20,1.165138674896445e+20,97.80053813788008
2025/12/13/4:00,619797,615056,1.192222927500251e+20,1.166019819334294e+20,97.80216370935783
2025/12/13/4:10,620235,615494,1.193097775784025e+20,1.166894667618068e+20,97.80377529002281
2025/12/13/4:20,620635,615894,1.193896899133034e+20,1.167693790967077e+20,97.80524531180332
2025/12/13/4:30,621077,616336,1.194779843155679e+20,1.168576734989722e+20,97.8068672386748
2025/12/13/4:40,621293,616552,1.195211750567886e+20,1.169008642401929e+20,97.80765975957758
2025/12/13/4:50,621734,616993,1.196093318543158e+20,1.169890210377201e+20,97.80927560084757
2025/12/13/5:00,622076,617335,1.196777243671141e+20,1.170574135505184e+20,97.8105275393123
2025/12/13/5:10,622076,617335,1.196777243671141e+20,1.170574135505184e+20,97.8105275393123
2025/12/13/5:20,622076,617335,1.196777243671141e+20,1.170574135505184e+20,97.8105275393123
2025/12/13/5:30,622076,617335,1.196777243671141e+20,1.170574135505184e+20,97.8105275393123
2025/12/13/5:40,622077,617336,1.196779245323177e+20,1.17057613715722e+20,97.81053120127588
2025/12/13/5:50,622078,617337,1.196781241564286e+20,1.170578133398329e+20,97.81053485332811
2025/12/13/6:00,622079,617338,1.196783236006826e+20,1.170580127840869e+20,97.81053850207778
2025/12/13/6:10,622434,617693,1.197492546761363e+20,1.171289438595406e+20,97.81183538579646
2025/12/13/6:20,622875,618134,1.198374431769079e+20,1.172171323603122e+20,97.8134456584429
2025/12/13/6:30,623317,618576,1.199257886508192e+20,1.173054778342235e+20,97.81505642274732
2025/12/13/6:40,623758,619017,1.200139371153098e+20,1.173936262987141e+20,97.81666123153838
2025/12/13/6:50,624172,619431,1.200967095945801e+20,1.174763987779844e+20,97.8181660218325
2025/12/13/7:00,624577,619836,1.201776325682946e+20,1.175573217516989e+20,97.81963518452018
2025/12/13/7:10,625018,620277,1.202657916050222e+20,1.176454807884265e+20,97.8212334682822
2025/12/13/7:20,625460,620719,1.203541012848776e+20,1.177337904682819e+20,97.82283213565491
2025/12/13/7:30,625688,620947,1.203996545520769e+20,1.177793437354812e+20,97.82365586816336
2025/12/13/7:40,626129,621388,1.204876632774763e+20,1.178673524608806e+20,97.82524555185266
2025/12/13/7:50,626570,621829,1.205757164647344e+20,1.179554056481387e+20,97.8268337162549
2025/12/13/8:00,627011,622270,1.206637774160867e+20,1.18043466599491e+20,97.82841970249278
2025/12/13/8:10,627452,622711,1.207518588775318e+20,1.181315480609361e+20,97.83000374408044
2025/12/13/8:20,627894,623153,1.208401254008351e+20,1.182198145842394e+20,97.83158879726088
2025/12/13/8:30,628335,623594,1.209281950046271e+20,1.183078841880314e+20,97.8331680080932
2025/12/13/8:40,628776,624035,1.210162626964513e+20,1.183959518798556e+20,97.83474488617426
2025/12/13/8:50,629217,624476,1.211043593343684e+20,1.184840485177727e+20,97.8363199879857
2025/12/13/9:00,629658,624917,1.211924728395772e+20,1.185721620229815e+20,97.8378931007834
2025/12/13/9:10,630099,625358,1.21280541212737e+20,1.186602303961413e+20,97.83946312376736
2025/12/13/9:20,630541,625800,1.213688275633659e+20,1.187485167467702e+20,97.84103474574009
2025/12/13/9:30,630982,626241,1.214569228167091e+20,1.188366120001133e+20,97.84260068851735
2025/12/13/9:40,631423,626682,1.215450368447063e+20,1.189247260281105e+20,97.84416469432348
2025/12/13/9:50,631864,627123,1.216331262409435e+20,1.190128154243478e+20,97.84572599786252
2025/12/13/10:00,632305,627564,1.217211964718286e+20,1.191008856552329e+20,97.847284702626
2025/12/13/10:10,632563,627822,1.217727069791994e+20,1.191523961626037e+20,97.84819531272858
2025/12/13/10:20,632792,628051,1.218183831931825e+20,1.191980723765868e+20,97.84900213915961
2025/12/13/10:30,633233,628492,1.219062944105465e+20,1.192859835939508e+20,97.85055330467905
2025/12/13/10:40,633674,628933,1.219942750430863e+20,1.193739642264905e+20,97.85210345676447
2025/12/13/10:50,634115,629374,1.220823264697389e+20,1.194620156531432e+20,97.85365261920593
2025/12/13/11:00,634556,629815,1.221704279522977e+20,1.19550117135702e+20,97.85520042737443
2025/12/13/11:10,634998,630257,1.222586885032262e+20,1.196383776866305e+20,97.85674879333703
2025/12/13/11:20,635390,630649,1.223369724697576e+20,1.197166616531619e+20,97.85812026920688
2025/12/13/11:30,635831,631090,1.224250090741051e+20,1.198046982575094e+20,97.85966050857337
2025/12/13/11:40,636272,631531,1.225130309036304e+20,1.198927200870347e+20,97.86119827640468
2025/12/13/11:50,636713,631972,1.226010877160949e+20,1.199807768994992e+20,97.86273444599161
2025/12/13/12:00,637112,632371,1.226807743775799e+20,1.200604635609842e+20,97.86412269576074
2025/12/13/12:10,637497,632756,1.227576387521971e+20,1.201373279356014e+20,97.86546006975162
2025/12/13/12:20,637750,633009,1.228081192057465e+20,1.201878083891508e+20,97.86633747545163
2025/12/13/12:30,638191,633450,1.22896181170285e+20,1.202758703536893e+20,97.86786636358944
2025/12/13/12:40,638632,633891,1.229842326635503e+20,1.203639218469546e+20,97.86939288082228
2025/12/13/12:50,639073,634332,1.230722431360624e+20,1.204519323194667e+20,97.87091650413909
2025/12/13/13:00,639515,634774,1.231604806643971e+20,1.205401698478013e+20,97.87244187221398
2025/12/13/13:10,639956,635215,1.232485318860261e+20,1.206282210694304e+20,97.87396184238621
2025/12/13/13:20,640397,635656,1.233365662760174e+20,1.207162554594217e+20,97.87547935238308
2025/12/13/13:30,640838,636097,1.234246170838067e+20,1.20804306267211e+20,97.87699498000752
2025/12/13/13:40,641279,636538,1.2351262406239e+20,1.208923132457943e+20,97.8785076938596
2025/12/13/13:50,641720,636979,1.236006159420397e+20,1.20980305125444e+20,97.88001799455073
2025/12/13/14:00,642162,637421,1.23688844327769e+20,1.210685335111733e+20,97.88153019713563
2025/12/13/14:10,642603,637862,1.237768684329872e+20,1.211565576163915e+20,97.88303675010623
2025/12/13/14:20,643044,638303,1.238649279911486e+20,1.212446171745529e+20,97.88454176731693
2025/12/13/14:30,643485,638744,1.239529675473516e+20,1.213326567307559e+20,97.88604430499439
2025/12/13/14:40,643926,639185,1.240410031648534e+20,1.214206923482577e+20,97.88754464270718
2025/12/13/14:50,644367,639626,1.241289909903905e+20,1.215086801737948e+20,97.88904203950344
2025/12/13/15:00,644809,640068,1.242172617568091e+20,1.215969509402134e+20,97.89054211988208
2025/12/13/15:10,645249,640508,1.243050663278281e+20,1.216847555112324e+20,97.89203216409121
2025/12/13/15:20,645690,640949,1.243931067240684e+20,1.217727959074727e+20,97.8935240982379
2025/12/13/15:30,646131,641390,1.24481183254742e+20,1.218608724381463e+20,97.89501453305323
2025/12/13/15:40,646572,641831,1.245692400784292e+20,1.219489292618335e+20,97.89650252747312
2025/12/13/15:50,647014,642273,1.246574850394199e+20,1.220371742228242e+20,97.89799159210769
2025/12/13/16:00,647455,642714,1.247455339362864e+20,1.221252231196907e+20,97.89947524860166
2025/12/13/16:10,647896,643155,1.24833576466829e+20,1.222132656502333e+20,97.90095670511212
2025/12/13/16:20,648337,643596,1.249216190021315e+20,1.223013081855358e+20,97.90243607349421
2025/12/13/16:30,648778,644037,1.250096500711753e+20,1.223893392545796e+20,97.90391316582055
2025/12/13/16:40,649219,644478,1.250977152774973e+20,1.224774044609016e+20,97.90538875087908
2025/12/13/16:50,649661,644920,1.251859837984593e+20,1.225656729818636e+20,97.90686565932634
2025/12/13/17:00,650102,645361,1.252740647148257e+20,1.2265375389823e+20,97.90833735413584
2025/12/13/17:10,650543,645802,1.253621356528449e+20,1.227418248362492e+20,97.90980681451383
2025/12/13/17:20,650984,646243,1.254502078634195e+20,1.228298970468238e+20,97.91127423284264
